bond_coeff	487	harmonic	0.0054	38.8270
bond_coeff	488	harmonic	0.0018	53.1483
bond_coeff	489	harmonic	0.0050	46.7276
bond_coeff	490	harmonic	0.0069	48.7225
bond_coeff	491	harmonic	0.0018	48.6663
bond_coeff	492	harmonic	0.0008	49.3915
bond_coeff	493	harmonic	0.0018	51.2895
bond_coeff	494	harmonic	0.0021	55.0247
bond_coeff	495	harmonic	0.0021	45.9727
bond_coeff	496	harmonic	0.0050	41.2359
bond_coeff	497	harmonic	0.0033	36.0230
bond_coeff	498	harmonic	0.0014	47.1575
bond_coeff	499	harmonic	0.0023	43.6707
bond_coeff	500	harmonic	0.0017	39.7609
bond_coeff	501	harmonic	0.0056	39.4401
bond_coeff	502	harmonic	0.0038	33.7308
bond_coeff	503	harmonic	0.1852	36.4132
bond_coeff	504	harmonic	0.0054	46.0620
bond_coeff	505	harmonic	0.0195	6.5091
bond_coeff	506	harmonic	0.0026	11.0679
bond_coeff	507	harmonic	0.0005	15.1947
bond_coeff	508	harmonic	0.0003	47.1367
bond_coeff	509	harmonic	0.0004	48.8511
bond_coeff	510	harmonic	0.0013	42.8077
bond_coeff	511	harmonic	0.0004	55.9008
bond_coeff	512	harmonic	0.0010	50.5722
bond_coeff	513	harmonic	0.0018	53.4110
bond_coeff	514	harmonic	0.0006	52.7773
bond_coeff	515	harmonic	0.0004	53.4855
bond_coeff	516	harmonic	0.0007	55.6614
bond_coeff	517	harmonic	0.0005	58.6217
bond_coeff	518	harmonic	0.0006	49.7606
bond_coeff	519	harmonic	0.0012	46.4977
bond_coeff	520	harmonic	0.0117	42.2518
bond_coeff	521	harmonic	0.0013	53.0685
bond_coeff	522	harmonic	0.0021	48.9026
bond_coeff	523	harmonic	0.0019	45.5880
bond_coeff	524	harmonic	0.0109	45.3150
bond_coeff	525	harmonic	0.0336	39.0598
bond_coeff	526	harmonic	0.0066	41.5722
bond_coeff	527	harmonic	0.0017	51.2608
bond_coeff	528	harmonic	0.0160	6.1066
bond_coeff	529	harmonic	0.0021	11.4927
bond_coeff	530	harmonic	0.0003	51.3592
bond_coeff	531	harmonic	0.0004	53.3869
bond_coeff	532	harmonic	0.0015	47.6131
bond_coeff	533	harmonic	0.0004	60.4053
bond_coeff	534	harmonic	0.0010	55.2674
bond_coeff	535	harmonic	0.0016	58.1910
bond_coeff	536	harmonic	0.0006	57.5349
bond_coeff	537	harmonic	0.0004	58.0641
bond_coeff	538	harmonic	0.0006	60.4170
bond_coeff	539	harmonic	0.0005	63.3216
bond_coeff	540	harmonic	0.0006	54.5056
bond_coeff	541	harmonic	0.0011	51.2759
bond_coeff	542	harmonic	0.0038	46.3501
bond_coeff	543	harmonic	0.0006	56.6652
bond_coeff	544	harmonic	0.0007	52.5627
bond_coeff	545	harmonic	0.0008	49.2139
bond_coeff	546	harmonic	0.0025	49.5565
bond_coeff	547	harmonic	0.0021	42.8785
bond_coeff	548	harmonic	0.0079	46.0932
bond_coeff	549	harmonic	0.0012	55.7742
bond_coeff	550	harmonic	0.0146	7.0473
bond_coeff	551	harmonic	0.0005	53.9394
bond_coeff	552	harmonic	0.0005	55.9151
bond_coeff	553	harmonic	0.0008	50.1305
bond_coeff	554	harmonic	0.0005	63.0075
bond_coeff	555	harmonic	0.0006	57.8599
bond_coeff	556	harmonic	0.0005	60.6217
bond_coeff	557	harmonic	0.0004	59.8237
bond_coeff	558	harmonic	0.0003	60.0628
bond_coeff	559	harmonic	0.0004	62.6153
bond_coeff	560	harmonic	0.0004	65.7800
bond_coeff	561	harmonic	0.0005	56.9066
bond_coeff	562	harmonic	0.0006	53.6084
bond_coeff	563	harmonic	0.0004	48.2069
bond_coeff	564	harmonic	0.0002	58.3338
bond_coeff	565	harmonic	0.0002	54.5262
bond_coeff	566	harmonic	0.0002	50.9570
bond_coeff	567	harmonic	0.0003	51.6029
bond_coeff	568	harmonic	0.0003	44.9221
bond_coeff	569	harmonic	0.0008	48.4745
bond_coeff	570	harmonic	0.0004	58.1009
bond_coeff	571	harmonic	0.0004	56.9823
bond_coeff	572	harmonic	0.0003	58.6376
bond_coeff	573	harmonic	0.0004	52.6809
bond_coeff	574	harmonic	0.0003	66.0191
bond_coeff	575	harmonic	0.0003	60.7803
bond_coeff	576	harmonic	0.0002	63.1015
bond_coeff	577	harmonic	0.0002	61.8017
bond_coeff	578	harmonic	0.0002	61.3719
bond_coeff	579	harmonic	0.0002	64.3657
bond_coeff	580	harmonic	0.0002	68.2836
bond_coeff	581	harmonic	0.0003	59.1778
bond_coeff	582	harmonic	0.0002	55.8470
bond_coeff	583	harmonic	0.0001	49.8944
